hEntrez	humanSymbol	mouse_symbols	log2fc	log2fc_mean	adj_p_value	n_mouse_map	sign_flip	study	strict	sensitivity	unique_mapping
http://www.ncbi.nlm.nih.gov/gene/157638		Lratd2	0.3829	0.3829	0.0434293	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/80728		Arhgap39	-0.3828	-0.3828	0.0141334	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/339390		Clec4g	-0.3828	-0.3828	0.0401993	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/79848		Cspp1	0.3827	0.3827	0.031122	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/81558		Fam117a	-0.3825	-0.3825	0.00791309	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/4490		Mt1	0.3823	0.3823	0.0273832	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/4493		Mt1	0.3823	0.3823	0.0273832	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/4489		Mt1	0.3823	0.3823	0.0273832	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/4501		Mt1	0.3823	0.3823	0.0273832	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/4500		Mt1	0.3823	0.3823	0.0273832	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/4499		Mt1	0.3823	0.3823	0.0273832	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/4496		Mt1	0.3823	0.3823	0.0273832	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/4495		Mt1	0.3823	0.3823	0.0273832	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/4494		Mt1	0.3823	0.3823	0.0273832	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/29109		Fhod1	-0.3822	-0.3822	0.0126058	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55611		Otub1	0.3821	0.3821	0.0238886	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/84320		Acbd6	0.3819	0.3819	0.00941567	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/113235		Slc46a1	0.3818	0.3818	0.0718186	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/6342		Scp2	0.3817	0.3817	0.0475869	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55137		Fign	0.3817	0.3817	0.0963241	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/56902		Pno1	0.3817	0.3817	0.0132775	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/84928		Tmem209	0.3817	0.3817	0.0446309	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/7247		Tsn	0.3816	0.3816	0.0279533	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/56889		Tm9sf3	0.3815	0.3815	0.0364924	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/2548		Gaa	0.3812	0.3812	0.0133301	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/54984		Pinx1	0.3811	0.3811	0.0479311	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55636		Chd7	0.3809	0.3809	0.0072865	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/1203		Cln5	-0.3807	-0.3807	0.0391337	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/57610		Ranbp10	0.3806	0.3806	0.0147462	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/81533		Itfg1	0.3804	0.3804	0.0167866	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/29922		Nme7	0.3803	0.3803	0.0596446	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/645545		Igbp1	0.3803	0.3803	0.017372	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/3476		Igbp1	0.3803	0.3803	0.017372	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/367		Ar	0.3801	0.3801	0.0291036	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9897		Washc5	0.3799	0.3799	0.00902172	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/5828		Pex2	0.3799	0.3799	0.0270535	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55602		Cdkn2aip	0.3799	0.3799	0.0287592	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55780		Ermard	-0.3798	-0.3798	0.0754755	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/11319		Ecd	0.3796	0.3796	0.0154527	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51091		Sepsecs	0.3796	0.3796	0.0284795	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/2294		Foxf1	0.3795	0.3795	0.0211752	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/348793		Wdr53	0.3794	0.3794	0.0143614	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9462		Rasal2	0.3793	0.3793	0.0229129	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/3030		Hadha	0.3792	0.3792	0.000221426	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/8073		Ptp4a2	0.3791	0.3791	0.00452209	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/7138		Tnnt1	-0.3791	-0.3791	0.0148613	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9411		Arhgap29	-0.3788	-0.3788	0.00262812	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/11318		Gpr182	-0.3788	-0.3788	0.0220414	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/159		Adss	0.3787	0.3787	0.0381116	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/146378		4930451I11Rik	-0.3786	-0.3786	0.025709	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/23598		Patz1	0.3785	0.3785	0.00755432	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/29967		Lrp12	0.3784	0.3784	0.0150406	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/2886		Grb7	-0.3784	-0.3784	0.00736654	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/6950		Tcp1	0.3783	0.3783	0.0109067	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/770		Car11	-0.3783	-0.3783	0.0329889	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/64083		Golph3	0.3782	0.3782	0.0115265	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/5500		Ppp1cb	0.3782	0.3782	0.0182029	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/222658		Kctd20	0.3782	0.3782	0.0109804	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/201965		Rwdd4a	0.3781	0.3781	0.00482121	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9079		Ldb2	-0.3776	-0.3776	0.0121356	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/84557		Map1lc3a	0.3776	0.3776	0.0535195	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/23433		Rhoq	0.3776	0.3776	0.0462284	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/60528		Elac2	0.3775	0.3775	0.00389028	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/166378		Spata5	0.3774	0.3774	0.0284795	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/91523		Pced1b	0.3773	0.3773	0.00269574	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9919		Sec16a	0.3772	0.3772	0.00561596	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55075		Uaca	0.3772	0.3772	0.00497547	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/64121		Rragc	0.3771	0.3771	0.0282405	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51133		Kctd3	0.377	0.377	0.010227	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/7257		Tsnax	0.3769	0.3769	0.00285785	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9874		Tlk1	0.3769	0.3769	0.0226197	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/6392		Sdhd	0.3767	0.3767	0.000790976	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/91647		Atpaf2	0.3766	0.3766	0.0230075	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51493		Rtcb	0.3765	0.3765	0.00611615	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/594		Bckdhb	0.3762	0.3762	0.00322962	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/56034		Pdgfc	-0.3761	-0.3761	0.0526517	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/85013		Tmem128	0.3761	0.3761	0.00311627	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/1605		Dag1	0.3761	0.3761	0.00402374	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/10478		Slc25a17	0.376	0.376	0.0350477	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/8987		Stbd1	-0.3758	-0.3758	0.0812603	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/54567		Dll4	-0.3756	-0.3756	0.0121218	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/3646		Eif3e	0.3756	0.3756	0.0314029	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/5868		Rab5a	0.3755	0.3755	0.0128797	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/106480186		Gm22177	-0.3754	-0.3754	0.0151503	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/124905307		Gm22177	-0.3754	-0.3754	0.0151503	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/106480666		Gm22177	-0.3754	-0.3754	0.0151503	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/106481621		Gm22177	-0.3754	-0.3754	0.0151503	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/106480182		Gm22177	-0.3754	-0.3754	0.0151503	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/106866915		Gm22177	-0.3754	-0.3754	0.0151503	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/107080628		Gm22177	-0.3754	-0.3754	0.0151503	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/106480191		Gm22177	-0.3754	-0.3754	0.0151503	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/106480158		Gm22177	-0.3754	-0.3754	0.0151503	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/7204		Trio	-0.3753	-0.3753	0.0216615	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/661		Polr3d	0.3753	0.3753	0.00570064	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51102		Mecr	0.3753	0.3753	0.0199606	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9802		Dazap2	0.3752	0.3752	0.0204524	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/219699		Unc5b	0.3751	0.3751	0.00916613	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/80862		Polr1has	0.375	0.375	0.00760001	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/222		Aldh3b2|Aldh3b3	-0.375	-0.3568	0.011197	2	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/54919		Dnaaf5	0.375	0.375	0.024923	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/84699		Creb3l3	0.375	0.375	0.0129628	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/81926		Abhd17a	0.3749	0.3749	0.0752708	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/10992		Sf3b2	0.3749	0.3749	0.00897284	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/25957		Pnisr	-0.3748	-0.3748	0.0525697	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/8883		Nae1	0.3746	0.3746	0.0562062	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/708		C1qbp	0.3746	0.3746	0.00870094	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/25972		Unc50	0.3744	0.3744	0.00823004	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/285676		Zfp454	-0.3743	-0.3743	0.00941937	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51340		Crnkl1	0.3743	0.3743	0.0174973	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/23528		Zfp281	-0.3741	-0.3741	0.0456737	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/1019		Cdk4	0.374	0.374	0.0174119	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/196463		Plbd2	0.374	0.374	0.034751	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/1760		Dmpk	-0.3738	-0.3738	0.000973602	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/22908		Sacm1l	0.3737	0.3737	0.010785	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/4300		Mllt3	-0.3736	-0.3736	0.0251812	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/11132		Capn10	0.3736	0.3736	0.00835603	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/3482		Igf2r	0.3735	0.3735	0.0292213	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/79134		Tmem185b	0.3735	0.3735	0.011197	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/11054		Ogfr	0.3733	0.3733	0.0227945	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/5167		Enpp1	0.3733	0.3733	0.029134	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/283237		Ttc9c	-0.3733	-0.3733	0.00909574	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51633		Otud6b	0.3732	0.3732	0.00358979	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/27097		Taf5l	0.3732	0.3732	0.0152252	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51304		Zdhhc3	0.3731	0.3731	0.00359043	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/79877		Dcakd	0.3731	0.3731	0.00578108	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/79912		Pyroxd1	0.3731	0.3731	0.0157224	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/66036		Mtmr9	0.3729	0.3729	0.014921	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/5704		Psmc4	0.3728	0.3728	0.00734923	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/173		Afm	-0.3727	-0.3727	0.00316253	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/1603		Dad1	0.3727	0.3727	0.0216615	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9798		Ist1	0.3726	0.3726	0.00151808	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/5169		Enpp3	-0.3724	-0.3724	0.000807975	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/10474		Tada3	-0.3724	-0.3724	0.00925125	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/5045		Furin	0.3722	0.3722	0.0013764	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/10487		Cap1	0.3722	0.3722	0.0202782	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/29114		Tagln3	-0.3721	-0.3721	0.0449721	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/57403		Rab22a	0.372	0.372	0.0230771	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/8239		Usp9x	0.3719	0.3719	0.00327014	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/1438		Csf2ra	-0.3719	-0.3719	0.00722294	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/6778		Stat6	-0.3719	-0.3719	0.00286122	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/85476		Gfm1	0.3717	0.3717	0.00724704	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/80700		Ubxn6	0.3717	0.3717	0.00670081	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/57834		Cyp4a10	0.3716	0.3716	0.0656049	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/66002		Cyp4a10	0.3716	0.3716	0.0656049	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/23116		Togaram1	0.3715	0.3715	0.0131332	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/7386		Uqcrfs1	0.3715	0.3715	0.00308599	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/100128525		Uqcrfs1	0.3715	0.3715	0.00308599	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/311		Anxa11	0.3714	0.3714	0.0705381	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/3460		Ifngr2	0.3713	0.3713	0.0354754	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/10285		Smndc1	0.3709	0.3709	0.0168223	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/8936		Wasf1	-0.3709	-0.3709	0.0100245	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/10988		Metap2	0.3706	0.3706	0.00549757	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/85455		Disp2	0.3705	0.3705	0.011425	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/63894		Vipas39	0.3705	0.3705	0.0330733	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/10010		Tank	0.3705	0.3705	0.0245822	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/123283		Tarsl2	0.3704	0.3704	0.0474475	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/80778		Zfp760	-0.3703	-0.3703	0.0347485	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/6434		Tra2b	0.3702	0.3702	0.00628028	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/5774		Ptpn3	-0.3701	-0.3701	0.00894789	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/196743		Paox	-0.3699	-0.3699	0.00882498	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51202		Ddx47	0.3699	0.3699	0.0143614	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/29072		Setd2	0.3697	0.3697	0.00824712	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9730		Dcaf1	0.3692	0.3692	0.00961094	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/54998		Aurkaip1	0.3692	0.3692	0.0166422	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/285672		Srek1ip1	0.3692	0.3692	0.0509061	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/4209		Mef2d	0.3692	0.3692	0.0821623	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/4285		Mipep	0.3691	0.3691	0.031772	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/1465		Csrp1	0.3691	0.3691	0.081438	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/5613		Prkx	0.369	0.369	0.0870636	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/5616		Prkx	0.369	0.369	0.0870636	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/26090		Abhd12	0.3689	0.3689	0.0456737	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/79577		Cdc73	0.3687	0.3687	0.00450427	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/126282		Tnfaip8l1	0.3687	0.3687	0.028147	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/10404		Cpq	0.3686	0.3686	0.0303779	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/1955		Megf9	0.3686	0.3686	0.0213272	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/10458		Baiap2	0.3686	0.3686	0.053481	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/84376		Hook3	-0.3685	-0.3685	0.0176917	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/27443		Cecr2	-0.3685	-0.3685	0.0188163	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/1577		Cyp3a25	0.3685	0.3685	0.00311627	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/64816		Cyp3a25	0.3685	0.3685	0.00311627	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/1576		Cyp3a25	0.3685	0.3685	0.00311627	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/1551		Cyp3a25	0.3685	0.3685	0.00311627	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/169355		Ido2	-0.3684	-0.3684	0.00327498	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/339344		Mypop	-0.3683	-0.3683	0.0381622	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/112755		Stx1b	0.3681	0.3681	0.0361338	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/95		Acy1	0.3681	0.3681	0.0750629	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/9412		Med21	-0.3679	-0.3679	0.0298865	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/2875		Gpt	0.3678	0.3678	0.0285108	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/84950		Prpf38a	0.3678	0.3678	0.00130541	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/115330		Gpr146	0.3677	0.3677	0.0105302	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/23586		Ddx58	-0.3676	-0.3676	0.020884	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/5435		Polr2f	0.3675	0.3675	0.0182043	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/64432		Mrps25	-0.3674	-0.3674	0.0117518	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9394		Hs6st1	0.3673	0.3673	0.00466081	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55605		Kif21a	0.3672	0.3672	0.0248412	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/27235		Coq2	0.3672	0.3672	0.00457419	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/57721		Mettl14	0.3672	0.3672	0.00628028	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51409		Hemk1	0.367	0.367	0.0112677	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/7498		Xdh	-0.3668	-0.3668	0.000969505	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9375		Tm9sf2	0.3668	0.3668	0.017713	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/80142		Ptges2	0.3666	0.3666	0.0318885	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/3628		Inpp1	0.3665	0.3665	0.00628028	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9227		Lrat	-0.3664	-0.3664	0.0675871	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/754		Pttg1ip	0.3661	0.3661	0.00238921	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55577		Nagk	0.3657	0.3657	0.0580271	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/28990		Aste1	0.3656	0.3656	0.0329723	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51312		Slc25a37	-0.3655	-0.3655	0.0618946	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/27095		Trappc3	0.3655	0.3655	0.0194879	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/402778		Ifitm10	-0.3654	-0.3654	0.0265044	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/257160		Rnf214	-0.3654	-0.3654	0.00667045	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9810		Rnf40	0.3654	0.3654	0.0300643	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/440138		Alg11	-0.3654	-0.3654	0.00982336	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/11183		Map4k5	0.3653	0.3653	0.0392018	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/54438		Gfod1	-0.3653	-0.3653	0.010028	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55798		Mettl2	0.3652	0.3652	0.010871	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/339175		Mettl2	0.3652	0.3652	0.010871	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/55181		Smg8	0.3652	0.3652	0.00895495	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/25879		Dcaf13	0.3652	0.3652	0.014626	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/93058		Coq10a	0.3652	0.3652	0.0136486	1	False	OSD-25	False	True	True
