human	g2	protein	term	label	family
http://www.ncbi.nlm.nih.gov/gene/5499	https://www.ensembl.org/id/ENSG00000172531	http://purl.uniprot.org/uniprot/P62136	http://purl.obolibrary.org/obo/GO_0043153	entrainment of circadian clock by photoperiod	GO BP
http://www.ncbi.nlm.nih.gov/gene/5499	https://www.ensembl.org/id/ENSG00000172531	http://purl.uniprot.org/uniprot/P62136	https://identifiers.org/reactome/R-HSA-163560	Triglyceride catabolism	Reactome
http://www.ncbi.nlm.nih.gov/gene/55187	https://www.ensembl.org/id/ENSG00000048707	http://purl.uniprot.org/uniprot/Q5THJ4	http://purl.obolibrary.org/obo/GO_0006869	lipid transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/55207	https://www.ensembl.org/id/ENSG00000134108	http://purl.uniprot.org/uniprot/Q9NVJ2	http://purl.obolibrary.org/obo/GO_0090117	endosome to lysosome transport of low-density lipoprotein particle	GO BP
http://www.ncbi.nlm.nih.gov/gene/5565	https://www.ensembl.org/id/ENSG00000131791	http://purl.uniprot.org/uniprot/O43741	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/5565	https://www.ensembl.org/id/ENSG00000131791	http://purl.uniprot.org/uniprot/O43741	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/5565	https://www.ensembl.org/id/ENSG00000131791	http://purl.uniprot.org/uniprot/O43741	http://purl.obolibrary.org/obo/GO_0006633	fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/5571	https://www.ensembl.org/id/ENSG00000181929	http://purl.uniprot.org/uniprot/P54619	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/5571	https://www.ensembl.org/id/ENSG00000181929	http://purl.uniprot.org/uniprot/P54619	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/5571	https://www.ensembl.org/id/ENSG00000181929	http://purl.uniprot.org/uniprot/P54619	http://purl.obolibrary.org/obo/GO_0006633	fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/5580	https://www.ensembl.org/id/ENSG00000163932	http://purl.uniprot.org/uniprot/Q05655	http://purl.obolibrary.org/obo/GO_0071398	cellular response to fatty acid	GO BP
http://www.ncbi.nlm.nih.gov/gene/5580	https://www.ensembl.org/id/ENSG00000163932	http://purl.uniprot.org/uniprot/Q05655	http://purl.obolibrary.org/obo/GO_1900163	positive regulation of phospholipid scramblase activity	GO BP
http://www.ncbi.nlm.nih.gov/gene/5580	https://www.ensembl.org/id/ENSG00000163932	http://purl.uniprot.org/uniprot/Q05655	https://identifiers.org/reactome/R-HSA-2029485	Role of phospholipids in phagocytosis	Reactome
http://www.ncbi.nlm.nih.gov/gene/55818	https://www.ensembl.org/id/ENSG00000115548	http://purl.uniprot.org/uniprot/Q9Y4C1	https://identifiers.org/reactome/R-HSA-9029569	NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux	Reactome
http://www.ncbi.nlm.nih.gov/gene/5594	https://www.ensembl.org/id/ENSG00000100030	http://purl.uniprot.org/uniprot/P28482	http://purl.obolibrary.org/obo/GO_0045542	positive regulation of cholesterol biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/5599	https://www.ensembl.org/id/ENSG00000107643	http://purl.uniprot.org/uniprot/P45983	http://purl.obolibrary.org/obo/GO_0042752	regulation of circadian rhythm	GO BP
http://www.ncbi.nlm.nih.gov/gene/56052	https://www.ensembl.org/id/ENSG00000033011	http://purl.uniprot.org/uniprot/Q9BT22	https://identifiers.org/reactome/R-HSA-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	Reactome
http://www.ncbi.nlm.nih.gov/gene/5660	https://www.ensembl.org/id/ENSG00000197746	http://purl.uniprot.org/uniprot/P07602	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/5660	https://www.ensembl.org/id/ENSG00000197746	http://purl.uniprot.org/uniprot/P07602	http://purl.obolibrary.org/obo/GO_0006665	sphingolipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/5660	https://www.ensembl.org/id/ENSG00000197746	http://purl.uniprot.org/uniprot/P07602	https://identifiers.org/reactome/R-HSA-9840310	Glycosphingolipid catabolism	Reactome
http://www.ncbi.nlm.nih.gov/gene/56603	https://www.ensembl.org/id/ENSG00000003137	http://purl.uniprot.org/uniprot/Q9NR63	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/56623	https://www.ensembl.org/id/ENSG00000148384	http://purl.uniprot.org/uniprot/Q9NRR6	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/56624	https://www.ensembl.org/id/ENSG00000188611	http://purl.uniprot.org/uniprot/Q9NR71	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/56624	https://www.ensembl.org/id/ENSG00000188611	http://purl.uniprot.org/uniprot/Q9NR71	http://purl.obolibrary.org/obo/GO_0006665	sphingolipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/56624	https://www.ensembl.org/id/ENSG00000188611	http://purl.uniprot.org/uniprot/Q9NR71	http://purl.obolibrary.org/obo/GO_0044241	lipid digestion	GO BP
http://www.ncbi.nlm.nih.gov/gene/56624	https://www.ensembl.org/id/ENSG00000188611	http://purl.uniprot.org/uniprot/Q9NR71	https://identifiers.org/reactome/R-HSA-9840310	Glycosphingolipid catabolism	Reactome
http://www.ncbi.nlm.nih.gov/gene/56681	https://www.ensembl.org/id/ENSG00000079332	http://purl.uniprot.org/uniprot/Q9NR31	http://purl.obolibrary.org/obo/GO_0042953	lipoprotein transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/57104	https://www.ensembl.org/id/ENSG00000177666	http://purl.uniprot.org/uniprot/Q96AD5	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/57104	https://www.ensembl.org/id/ENSG00000177666	http://purl.uniprot.org/uniprot/Q96AD5	http://purl.obolibrary.org/obo/GO_0010891	negative regulation of triglyceride storage	GO BP
http://www.ncbi.nlm.nih.gov/gene/57104	https://www.ensembl.org/id/ENSG00000177666	http://purl.uniprot.org/uniprot/Q96AD5	http://purl.obolibrary.org/obo/GO_0010898	positive regulation of triglyceride catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/57104	https://www.ensembl.org/id/ENSG00000177666	http://purl.uniprot.org/uniprot/Q96AD5	http://purl.obolibrary.org/obo/GO_0016042	lipid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/57104	https://www.ensembl.org/id/ENSG00000177666	http://purl.uniprot.org/uniprot/Q96AD5	http://purl.obolibrary.org/obo/GO_0019433	triglyceride catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/57104	https://www.ensembl.org/id/ENSG00000177666	http://purl.uniprot.org/uniprot/Q96AD5	http://purl.obolibrary.org/obo/GO_0019915	lipid storage	GO BP
http://www.ncbi.nlm.nih.gov/gene/57104	https://www.ensembl.org/id/ENSG00000177666	http://purl.uniprot.org/uniprot/Q96AD5	http://purl.obolibrary.org/obo/GO_0034389	lipid droplet organization	GO BP
http://www.ncbi.nlm.nih.gov/gene/57104	https://www.ensembl.org/id/ENSG00000177666	http://purl.uniprot.org/uniprot/Q96AD5	http://purl.obolibrary.org/obo/GO_0035356	intracellular triglyceride homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/57104	https://www.ensembl.org/id/ENSG00000177666	http://purl.uniprot.org/uniprot/Q96AD5	http://purl.obolibrary.org/obo/GO_1905691	lipid droplet disassembly	GO BP
http://www.ncbi.nlm.nih.gov/gene/5727	https://www.ensembl.org/id/ENSG00000185920	http://purl.uniprot.org/uniprot/Q13635	http://purl.obolibrary.org/obo/GO_0010875	positive regulation of cholesterol efflux	GO BP
http://www.ncbi.nlm.nih.gov/gene/5727	https://www.ensembl.org/id/ENSG00000185920	http://purl.uniprot.org/uniprot/Q13635	http://purl.obolibrary.org/obo/GO_0071397	cellular response to cholesterol	GO BP
http://www.ncbi.nlm.nih.gov/gene/57406	https://www.ensembl.org/id/ENSG00000163686	http://purl.uniprot.org/uniprot/Q9BV23	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/57406	https://www.ensembl.org/id/ENSG00000163686	http://purl.uniprot.org/uniprot/Q9BV23	http://purl.obolibrary.org/obo/GO_0009395	phospholipid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/57406	https://www.ensembl.org/id/ENSG00000163686	http://purl.uniprot.org/uniprot/Q9BV23	http://purl.obolibrary.org/obo/GO_0046889	positive regulation of lipid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/57515	https://www.ensembl.org/id/ENSG00000111897	http://purl.uniprot.org/uniprot/Q9NRX5	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/57515	https://www.ensembl.org/id/ENSG00000111897	http://purl.uniprot.org/uniprot/Q9NRX5	http://purl.obolibrary.org/obo/GO_0006665	sphingolipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/57515	https://www.ensembl.org/id/ENSG00000111897	http://purl.uniprot.org/uniprot/Q9NRX5	http://purl.obolibrary.org/obo/GO_0008654	phospholipid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/57552	https://www.ensembl.org/id/ENSG00000144959	http://purl.uniprot.org/uniprot/Q6PIU2	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/57552	https://www.ensembl.org/id/ENSG00000144959	http://purl.uniprot.org/uniprot/Q6PIU2	http://purl.obolibrary.org/obo/GO_0016042	lipid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/57552	https://www.ensembl.org/id/ENSG00000144959	http://purl.uniprot.org/uniprot/Q6PIU2	http://purl.obolibrary.org/obo/GO_0034383	low-density lipoprotein particle clearance	GO BP
http://www.ncbi.nlm.nih.gov/gene/57552	https://www.ensembl.org/id/ENSG00000144959	http://purl.uniprot.org/uniprot/Q6PIU2	http://purl.obolibrary.org/obo/GO_0046485	ether lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/5771	https://www.ensembl.org/id/ENSG00000175354	http://purl.uniprot.org/uniprot/P17706	http://purl.obolibrary.org/obo/GO_0010888	negative regulation of lipid storage	GO BP
http://www.ncbi.nlm.nih.gov/gene/57805	https://www.ensembl.org/id/ENSG00000158941	http://purl.uniprot.org/uniprot/Q8N163	http://purl.obolibrary.org/obo/GO_0042752	regulation of circadian rhythm	GO BP
http://www.ncbi.nlm.nih.gov/gene/5824	https://www.ensembl.org/id/ENSG00000162735	http://purl.uniprot.org/uniprot/P40855	http://purl.obolibrary.org/obo/GO_1900131	negative regulation of lipid binding	GO BP
http://www.ncbi.nlm.nih.gov/gene/5824	https://www.ensembl.org/id/ENSG00000162735	http://purl.uniprot.org/uniprot/P40855	https://identifiers.org/reactome/R-HSA-1369062	ABC transporters in lipid homeostasis	Reactome
http://www.ncbi.nlm.nih.gov/gene/5825	https://www.ensembl.org/id/ENSG00000117528	http://purl.uniprot.org/uniprot/P28288	http://purl.obolibrary.org/obo/GO_0000038	very long-chain fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/5825	https://www.ensembl.org/id/ENSG00000117528	http://purl.uniprot.org/uniprot/P28288	http://purl.obolibrary.org/obo/GO_0006633	fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/5825	https://www.ensembl.org/id/ENSG00000117528	http://purl.uniprot.org/uniprot/P28288	http://purl.obolibrary.org/obo/GO_0006635	fatty acid beta-oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/5825	https://www.ensembl.org/id/ENSG00000117528	http://purl.uniprot.org/uniprot/P28288	http://purl.obolibrary.org/obo/GO_0006869	lipid transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/5825	https://www.ensembl.org/id/ENSG00000117528	http://purl.uniprot.org/uniprot/P28288	http://purl.obolibrary.org/obo/GO_0015910	long-chain fatty acid import into peroxisome	GO BP
http://www.ncbi.nlm.nih.gov/gene/5825	https://www.ensembl.org/id/ENSG00000117528	http://purl.uniprot.org/uniprot/P28288	http://purl.obolibrary.org/obo/GO_0042760	very long-chain fatty acid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/5825	https://www.ensembl.org/id/ENSG00000117528	http://purl.uniprot.org/uniprot/P28288	https://identifiers.org/reactome/R-HSA-1369062	ABC transporters in lipid homeostasis	Reactome
http://www.ncbi.nlm.nih.gov/gene/58526	https://www.ensembl.org/id/ENSG00000165175	http://purl.uniprot.org/uniprot/Q9NPA3	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/58526	https://www.ensembl.org/id/ENSG00000165175	http://purl.uniprot.org/uniprot/Q9NPA3	http://purl.obolibrary.org/obo/GO_0045723	positive regulation of fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/58526	https://www.ensembl.org/id/ENSG00000165175	http://purl.uniprot.org/uniprot/Q9NPA3	http://purl.obolibrary.org/obo/GO_0046890	regulation of lipid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/5925	https://www.ensembl.org/id/ENSG00000139687	http://purl.uniprot.org/uniprot/P06400	http://purl.obolibrary.org/obo/GO_0043550	regulation of lipid kinase activity	GO BP
http://www.ncbi.nlm.nih.gov/gene/5927	https://www.ensembl.org/id/ENSG00000073614	http://purl.uniprot.org/uniprot/P29375	http://purl.obolibrary.org/obo/GO_0032922	circadian regulation of gene expression	GO BP
http://www.ncbi.nlm.nih.gov/gene/5934	https://www.ensembl.org/id/ENSG00000103479	http://purl.uniprot.org/uniprot/Q08999	http://purl.obolibrary.org/obo/GO_0043550	regulation of lipid kinase activity	GO BP
http://www.ncbi.nlm.nih.gov/gene/594	https://www.ensembl.org/id/ENSG00000083123	http://purl.uniprot.org/uniprot/P21953	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/60481	https://www.ensembl.org/id/ENSG00000012660	http://purl.uniprot.org/uniprot/Q9NYP7	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/60481	https://www.ensembl.org/id/ENSG00000012660	http://purl.uniprot.org/uniprot/Q9NYP7	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/60481	https://www.ensembl.org/id/ENSG00000012660	http://purl.uniprot.org/uniprot/Q9NYP7	http://purl.obolibrary.org/obo/GO_0006633	fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/60481	https://www.ensembl.org/id/ENSG00000012660	http://purl.uniprot.org/uniprot/Q9NYP7	http://purl.obolibrary.org/obo/GO_0006636	unsaturated fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/60481	https://www.ensembl.org/id/ENSG00000012660	http://purl.uniprot.org/uniprot/Q9NYP7	http://purl.obolibrary.org/obo/GO_0019367	fatty acid elongation, saturated fatty acid	GO BP
http://www.ncbi.nlm.nih.gov/gene/60481	https://www.ensembl.org/id/ENSG00000012660	http://purl.uniprot.org/uniprot/Q9NYP7	http://purl.obolibrary.org/obo/GO_0030497	fatty acid elongation	GO BP
http://www.ncbi.nlm.nih.gov/gene/60481	https://www.ensembl.org/id/ENSG00000012660	http://purl.uniprot.org/uniprot/Q9NYP7	http://purl.obolibrary.org/obo/GO_0034625	fatty acid elongation, monounsaturated fatty acid	GO BP
http://www.ncbi.nlm.nih.gov/gene/60481	https://www.ensembl.org/id/ENSG00000012660	http://purl.uniprot.org/uniprot/Q9NYP7	http://purl.obolibrary.org/obo/GO_0034626	fatty acid elongation, polyunsaturated fatty acid	GO BP
http://www.ncbi.nlm.nih.gov/gene/60481	https://www.ensembl.org/id/ENSG00000012660	http://purl.uniprot.org/uniprot/Q9NYP7	http://purl.obolibrary.org/obo/GO_0042761	very long-chain fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/60481	https://www.ensembl.org/id/ENSG00000012660	http://purl.uniprot.org/uniprot/Q9NYP7	http://purl.obolibrary.org/obo/GO_0045723	positive regulation of fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/6095	https://www.ensembl.org/id/ENSG00000069667	http://purl.uniprot.org/uniprot/P35398	http://purl.obolibrary.org/obo/GO_0032922	circadian regulation of gene expression	GO BP
http://www.ncbi.nlm.nih.gov/gene/6095	https://www.ensembl.org/id/ENSG00000069667	http://purl.uniprot.org/uniprot/P35398	http://purl.obolibrary.org/obo/GO_0042632	cholesterol homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/6095	https://www.ensembl.org/id/ENSG00000069667	http://purl.uniprot.org/uniprot/P35398	http://purl.obolibrary.org/obo/GO_0042752	regulation of circadian rhythm	GO BP
http://www.ncbi.nlm.nih.gov/gene/6095	https://www.ensembl.org/id/ENSG00000069667	http://purl.uniprot.org/uniprot/P35398	http://purl.obolibrary.org/obo/GO_0042753	positive regulation of circadian rhythm	GO BP
http://www.ncbi.nlm.nih.gov/gene/6095	https://www.ensembl.org/id/ENSG00000069667	http://purl.uniprot.org/uniprot/P35398	http://purl.obolibrary.org/obo/GO_0070328	triglyceride homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/6097	https://www.ensembl.org/id/ENSG00000143365	http://purl.uniprot.org/uniprot/P51449	http://purl.obolibrary.org/obo/GO_0007623	circadian rhythm	GO BP
http://www.ncbi.nlm.nih.gov/gene/6097	https://www.ensembl.org/id/ENSG00000143365	http://purl.uniprot.org/uniprot/P51449	http://purl.obolibrary.org/obo/GO_0032922	circadian regulation of gene expression	GO BP
http://www.ncbi.nlm.nih.gov/gene/6097	https://www.ensembl.org/id/ENSG00000143365	http://purl.uniprot.org/uniprot/P51449	http://purl.obolibrary.org/obo/GO_0042753	positive regulation of circadian rhythm	GO BP
http://www.ncbi.nlm.nih.gov/gene/6319	https://www.ensembl.org/id/ENSG00000099194	http://purl.uniprot.org/uniprot/O00767	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/6319	https://www.ensembl.org/id/ENSG00000099194	http://purl.uniprot.org/uniprot/O00767	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/6319	https://www.ensembl.org/id/ENSG00000099194	http://purl.uniprot.org/uniprot/O00767	http://purl.obolibrary.org/obo/GO_0006633	fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/6319	https://www.ensembl.org/id/ENSG00000099194	http://purl.uniprot.org/uniprot/O00767	http://purl.obolibrary.org/obo/GO_0006636	unsaturated fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/634	https://www.ensembl.org/id/ENSG00000079385	http://purl.uniprot.org/uniprot/P13688	http://purl.obolibrary.org/obo/GO_0045717	negative regulation of fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/634	https://www.ensembl.org/id/ENSG00000079385	http://purl.uniprot.org/uniprot/P13688	http://purl.obolibrary.org/obo/GO_0051055	negative regulation of lipid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/6342	https://www.ensembl.org/id/ENSG00000116171	http://purl.uniprot.org/uniprot/P22307	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/6342	https://www.ensembl.org/id/ENSG00000116171	http://purl.uniprot.org/uniprot/P22307	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/6342	https://www.ensembl.org/id/ENSG00000116171	http://purl.uniprot.org/uniprot/P22307	http://purl.obolibrary.org/obo/GO_0006633	fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/6342	https://www.ensembl.org/id/ENSG00000116171	http://purl.uniprot.org/uniprot/P22307	http://purl.obolibrary.org/obo/GO_0006635	fatty acid beta-oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/6342	https://www.ensembl.org/id/ENSG00000116171	http://purl.uniprot.org/uniprot/P22307	http://purl.obolibrary.org/obo/GO_0006869	lipid transport	GO BP
